"ID","Envir01","Envir02","Envir03","Mobil11","Mobil14","Mobil16","Mobil17","ContIncome_0_4000","ContIncome_4000_6000","ContIncome_6000_8000","ContIncome_8000_10000","ContIncome_10000_more","age_65_more","moreThanOneCar","moreThanOneBike","individualHouse","male","haveChildren","haveGA","highEducation","TimePT","TimeCar","WaitingTimePT","CostCar_HWH","CostCar_Other","CostPT_HWH","CostPT_Other","distance_km","Choice"
42270059,2,3,3,4,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,1,75,18,5,0,1.92,0,5.4,10,1
42270121,3,2,2,2,2,2,2,4,2,1,0,0,0,0,1,1,1,0,0,0,64,34,4,0,4.11,0,3.7,28,0
42270136,3,3,4,5,5,3,4,4,1,0,0,0,0,0,1,1,0,0,0,0,136,59,15,0,6.03,0,6.9,37.5,1
42270163,2,2,3,4,2,2,2,4,2,1,0,0,0,0,0,0,1,0,0,0,124,62,14,6.22,0,10.6,0,38,1
42270192,1,3,3,4,5,3,3,4,1,0,0,0,0,1,1,1,1,1,0,0,18,3,0,0,0.39,0,2.2,1.8,1
42270209,1,4,1,2,5,2,2,4,1,0,0,0,0,0,1,1,1,0,0,0,275,116,46,0,18.59,0,43.2,137,1
42270214,3,3,2,4,2,4,2,4,2,1,0,0,0,1,1,1,1,0,0,0,134,70,14,7.94,0,0,0,54,0
42270214,3,3,2,4,2,4,2,4,2,1,0,0,0,1,1,1,1,0,0,0,47,35,2,0,4.06,0,0,27,0
42270228,1,3,3,4,4,3,4,4,2,1,0,0,0,1,0,1,1,1,0,0,112,27,1,0,2.77,0,9.6,16,1
42270228,1,3,3,4,4,3,4,4,2,1,0,0,0,1,0,1,1,1,0,0,227,84,64,11.01,0,23.2,0,78.5,1
42270264,2,4,3,4,3,4,4,3,0,0,0,0,0,1,0,1,0,0,0,0,219,139,26,0,15.09,0,29.6,101,0
42270323,4,4,6,3,2,2,2,4,2,2,1,0,0,1,1,1,1,1,0,1,161,55,4,5.85,0,7.1,0,30,1
42270323,4,4,6,3,2,2,2,4,2,2,1,0,0,1,1,1,1,1,0,1,160,66,27,6.92,0,10.4,0,37.5,1
42270350,3,4,5,4,4,4,2,4,2,1,0,0,0,0,1,1,0,0,0,0,79,22,11,0,2.29,0,2.2,12,1
42270350,3,4,5,4,4,4,2,4,2,1,0,0,0,0,1,1,0,0,0,0,76,22,3,2.29,0,2.7,0,12,1
42270540,2,3,3,4,4,3,3,4,1,0,0,0,0,0,1,1,1,1,0,0,24,2,0,0,0.49,0,0,2,1
42270610,2,3,4,4,4,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,21,4,0,0,0.49,0,6.4,2.3,2
42270623,1,1,3,4,4,5,6,4,2,1,0,0,0,1,1,1,1,1,0,0,64,20,1,0,2.03,0,3.2,11,1
42270623,1,1,3,4,4,5,6,4,2,1,0,0,0,1,1,1,1,1,0,0,74,20,12,2.03,0,3.2,0,11,1
42270631,4,4,3,2,3,2,2,4,2,2,1,0,0,0,1,1,1,1,0,1,31,6,0,0,0.6,0,2.2,2.8,2
42270631,4,4,3,2,3,2,2,4,2,2,1,0,0,0,1,1,1,1,0,1,55,18,1,0,2.01,0,4.3,11.4,1
42270851,3,4,6,2,4,2,4,4,2,2,2,5,0,0,1,1,0,0,0,1,91,21,1,0,2.29,0,3.2,12.8,1
42270878,1,3,3,5,4,4,4,2,0,0,0,0,0,0,0,0,1,1,0,0,54,30,3,3.37,0,0,0,24,1
42270907,2,2,3,4,3,5,3,4,2,2,1,0,0,1,1,1,1,1,0,0,211,72,15,0,7.77,0,36.6,52,1
42270907,2,2,3,4,3,5,3,4,2,2,1,0,0,1,1,1,1,1,0,0,16,3,0,0.32,0,0,0,1.6,1
42270908,1,3,2,4,5,5,3,4,2,2,1,0,0,1,1,1,0,1,0,0,10,2,0,0,0.29,0,0,1.2,1
42270911,1,2,3,4,4,4,4,4,2,2,2,5,0,1,1,1,1,1,0,1,262,161,28,27.5,0,42.2,0,205,1
42270912,1,3,2,4,4,4,4,4,2,2,2,5,0,1,1,1,0,1,0,1,83,20,0,0,2.05,0,3.2,12,1
42270974,2,4,3,4,4,2,2,4,2,1,0,0,0,0,1,1,1,1,0,0,130,70,11,8.37,0,0,0,54,0
42270995,4,3,2,1,3,3,3,4,1,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0.17,0,2.2,0.6,2
42270996,4,4,2,4,2,4,3,4,2,1,0,0,0,0,1,1,0,1,0,0,113,69,12,7.98,0,7.4,0,53,0
42271015,2,4,4,4,2,3,5,4,1,0,0,0,0,0,1,1,0,0,0,1,172,60,26,0,6.1,0,24.5,40,0
42271065,3,4,3,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,58,40,2,4.44,0,6.25,0,28,1
42271065,3,4,3,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0.33,0,2.2,0,1.7,1
42271066,3,4,3,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,53,40,2,4.44,0,2.55,0,28,1
42271067,1,1,4,6,5,3,6,3,0,0,0,0,0,0,1,0,0,1,0,0,98,22,0,2.52,0,5.4,0,14,1
42271092,1,1,4,4,4,5,4,4,2,2,1,0,0,1,1,1,0,0,0,0,96,72,5,8.13,0,0,0,53,0
42271140,3,3,3,4,2,6,4,4,1,0,0,0,0,0,0,0,0,1,0,0,111,98,3,0,9.46,0,28.2,61.9,0
42271144,5,4,2,4,6,3,6,3,0,0,0,0,0,0,0,1,0,0,0,0,54,18,3,0,1.89,0,3.2,11,0
42271145,2,2,3,5,3,4,3,4,1,0,0,0,0,0,1,1,0,1,0,0,257,115,44,0,14.75,0,26.7,101,0
42271192,5,5,4,3,4,2,4,4,2,1,0,0,0,0,1,1,1,1,0,0,162,66,14,7.81,0,12.5,0,53,0
42271243,1,4,2,4,3,4,4,4,2,2,1,0,0,1,1,1,1,1,0,1,194,77,32,10.23,0,0,0,74,0
42271271,2,3,4,5,3,4,5,4,2,2,1,0,0,0,1,1,1,1,0,0,10,0,0,0,0.11,0,0,0.8,2
42271271,2,3,4,5,3,4,5,4,2,2,1,0,0,0,1,1,1,1,0,0,10,0,0,0.11,0,0,0,0.8,2
42271271,2,3,4,5,3,4,5,4,2,2,1,0,0,0,1,1,1,1,0,0,16,16,0,0,0,0,0,1.6,1
42271272,3,2,2,4,3,3,3,4,2,2,1,0,0,0,1,1,0,1,0,0,13,4,0,0,0.5,0,2.2,2.5,1
42271337,3,6,6,4,3,3,6,3,0,0,0,0,1,0,0,0,1,0,1,0,254,167,26,0,27.87,0,0,207,0
42271394,1,1,1,3,5,5,5,4,1,0,0,0,0,1,1,1,1,0,0,0,144,68,15,0,7.91,0,25,54,1
42271395,4,1,1,5,2,5,4,4,2,2,1,0,0,0,1,1,1,1,0,0,23,4,0,0,0.44,0,3.2,2,1
42271422,1,3,4,5,4,5,5,4,2,1,0,0,0,1,1,0,1,1,0,0,113,50,15,0,5.2,0,23.4,34,1
42271423,3,4,2,2,2,3,2,3,0,0,0,0,1,0,1,0,1,0,0,1,147,78,11,0,8.97,0,8.5,56.5,0
42271424,3,4,2,2,2,3,2,3,0,0,0,0,1,0,1,0,0,0,0,0,160,76,91,0,8.2,0,7.4,58,0
42280033,2,4,4,4,4,2,2,4,1,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,0.07,0,2.2,0.4,1
42280033,2,4,4,4,4,2,2,4,1,0,0,0,1,0,0,1,1,0,0,0,19,7,0,0,0.64,0,2.2,4,1
42280033,2,4,4,4,4,2,2,4,1,0,0,0,1,0,0,1,1,0,0,0,19,7,0,0,0.67,0,2.2,4.5,1
42280034,2,4,4,4,4,2,2,4,1,0,0,0,1,0,0,1,1,0,0,0,24,7,0,0,0.67,0,2.2,4.5,1
42280034,2,4,4,4,4,2,2,4,1,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0.07,0,2.2,0.35,1
42280034,2,4,4,4,4,2,2,4,1,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0.1,0,2.2,0.5,1
42280110,4,3,1,2,2,3,1,4,2,2,2,5,0,0,1,1,1,0,0,0,33,14,0,0,1.35,0,7.6,8,1
42280200,2,3,2,4,2,2,4,4,2,1,0,0,0,1,1,1,0,1,0,0,42,41,2,4.51,0,11,0,30,1
42280200,2,3,2,4,2,2,4,4,2,1,0,0,0,1,1,1,0,1,0,0,35,9,24,0,0.9,0,5,6,1
42280200,2,3,2,4,2,2,4,4,2,1,0,0,0,1,1,1,0,1,0,0,8,7,0,0,0.64,0,3.8,4,1
42280217,2,3,4,4,6,4,4,4,1,0,0,0,1,0,0,1,0,0,0,0,68,42,2,0,4.69,0,5.5,30,1
42280258,3,4,2,3,2,4,3,2,0,0,0,0,1,0,0,1,1,0,0,0,17,7,0,0,0.64,0,3.8,4,0
42280369,5,5,1,3,6,4,6,4,1,0,0,0,0,0,1,1,0,0,0,1,181,92,25,11.01,0,11.7,0,71,0
42280370,5,5,1,3,6,4,6,4,1,0,0,0,0,0,1,1,0,0,0,1,205,90,14,0,10.25,0,13.45,65,0
42280523,1,1,4,4,4,1,5,4,1,0,0,0,0,1,0,1,1,1,0,0,127,62,19,6.96,0,22,0,47,1
42280539,4,4,2,4,2,2,4,4,2,2,1,0,0,0,1,1,1,1,0,1,137,76,0,8.74,0,0,0,58,0
42280540,2,2,3,4,3,2,4,4,2,0,0,0,0,0,1,1,0,0,0,0,71,26,8,0,2.64,0,0,15,0
42280540,2,2,3,4,3,2,4,4,2,0,0,0,0,0,1,1,0,0,0,0,73,26,0,2.64,0,0,0,15,0
42280588,5,5,1,1,1,1,1,4,2,2,2,5,0,0,1,1,0,1,0,1,173,77,21,7.54,0,9,0,48,0
42280650,4,4,1,4,1,2,3,4,2,2,1,0,0,0,1,0,1,1,0,0,126,68,14,4.54,0,0,0,51,0
42330479,3,4,2,4,3,3,4,4,1,0,0,0,0,0,0,1,0,0,0,1,118,40,14,4.04,0,9,0,28,1
42340104,3,3,2,4,3,2,2,4,2,1,0,0,0,1,0,1,0,0,0,0,28,9,0,0,0.96,0,4,5.5,1
42340129,3,3,4,4,3,4,4,4,1,0,0,0,0,0,1,1,1,1,0,0,29,9,0,0,0.9,0,8.8,5.5,1
42340129,3,3,4,4,3,4,4,4,1,0,0,0,0,0,1,1,1,1,0,0,54,16,14,0,1.5,0,8.8,9.5,1
42340221,1,4,2,5,4,2,3,4,2,2,2,5,0,1,1,1,1,1,1,0,68,30,4,3.34,0,0,0,23,1
42340223,1,3,3,4,3,4,4,3,0,0,0,0,0,0,1,1,1,0,0,0,50,6,0,0,2.03,0,8.4,6.1,1
42340325,1,4,3,5,5,5,3,4,2,1,0,0,0,0,0,0,1,0,0,0,177,53,6,0,5.3,0,10,33.5,1
42340373,3,4,2,6,6,6,6,3,0,0,0,0,1,0,0,1,0,0,0,0,4,2,0,0,0.32,0,0,1.2,1
42340423,2,4,3,4,4,3,4,4,2,2,1,0,0,0,0,1,1,1,0,0,203,87,3,10.52,0,0,0,68,0
44630015,2,4,2,4,3,3,4,4,2,1,0,0,0,0,1,1,1,1,1,0,232,104,38,19.46,0,0,0,148,0
44630037,1,3,3,4,4,5,4,4,2,2,2,5,0,1,1,1,1,1,0,0,227,108,27,20.12,0,35,0,156,1
44630038,1,2,4,4,4,5,4,4,2,2,2,5,0,1,1,1,0,1,0,0,106,40,11,3.78,0,8,0,22,1
44630160,2,4,3,5,4,2,4,4,2,1,0,0,1,0,0,1,1,0,0,1,147,50,21,0,7.17,0,10,50,0
44630160,2,4,3,5,4,2,4,4,2,1,0,0,1,0,0,1,1,0,0,1,98,20,0,0,2.06,0,3.2,11,1
44630231,5,4,2,3,6,4,3,4,2,2,2,5,0,0,0,1,0,0,1,1,206,119,27,20.26,0,0,0,148,0
44630249,4,4,2,5,2,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,72,35,4,3.78,0,9.2,0,27,1
44630329,1,2,3,4,4,4,3,3,0,0,0,0,0,1,0,1,1,0,0,0,10,5,0,0.52,0,0,0,2.5,1
44630329,1,2,3,4,4,4,3,3,0,0,0,0,0,1,0,1,1,0,0,0,35,14,0,0,1.42,0,4,7.5,1
44630344,2,2,1,2,3,3,2,4,2,2,1,0,0,0,1,1,1,1,0,1,100,50,1,0,5.75,0,11.4,37,1
44630344,2,2,1,2,3,3,2,4,2,2,1,0,0,0,1,1,1,1,0,1,82,22,24,2.21,0,7.6,0,13,1
44630344,2,2,1,2,3,3,2,4,2,2,1,0,0,0,1,1,1,1,0,1,54,18,6,1.73,0,4,0,9.5,0
44630393,2,3,4,4,4,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,48,17,9,1.98,0,7.4,0,13,1
44630394,2,3,4,4,4,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,48,17,9,1.98,0,7.4,0,13,1
44630465,1,1,5,5,5,5,5,4,2,2,2,5,0,1,1,1,1,1,0,1,181,93,77,14.72,0,15.8,0,109,1
44630507,2,4,1,4,2,4,2,4,1,0,0,0,0,1,0,1,1,0,0,0,194,63,32,8.56,0,17.4,0,60,1
44630513,2,3,2,4,4,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,94,28,0,0,3.24,0,16.4,16.2,1
44630670,1,1,5,5,5,5,5,4,2,2,2,5,0,1,1,1,0,1,0,0,172,52,14,6.42,0,8.8,0,43,1
44630671,1,1,5,5,5,5,5,4,2,2,2,5,0,1,1,1,1,1,0,1,158,52,26,6.42,0,17.6,0,43,1
44640015,1,2,4,4,4,4,4,4,2,1,0,0,0,1,1,1,0,1,0,0,113,46,0,6.66,0,0,0,47,0
44640016,1,2,4,4,5,3,2,4,2,1,0,0,0,1,1,1,1,0,0,0,48,30,0,2.95,0,0,0,16,0
44640053,1,1,4,4,4,4,4,4,2,1,0,0,0,1,1,1,1,1,0,1,27,11,0,1.12,0,5,0,6.5,1
44640054,1,1,4,5,4,5,2,4,2,1,0,0,0,1,1,1,0,1,0,1,31,11,0,1.06,0,5,0,7,1
44640117,1,4,1,4,4,3,3,4,2,2,2,5,0,1,1,1,1,1,0,1,123,44,14,6.61,0,9.6,0,46,0
44640148,6,3,6,3,3,4,2,4,2,2,1,0,0,0,1,1,1,1,0,0,63,39,16,6.84,0,7.3,0,52,0
44640148,6,3,6,3,3,4,2,4,2,2,1,0,0,0,1,1,1,1,0,0,71,22,15,3.55,0,5.5,0,27,0
44640299,4,4,3,3,2,3,3,4,2,2,2,5,0,0,1,1,1,0,1,0,162,86,17,11.55,0,0,0,84,0
44640299,4,4,3,3,2,3,3,4,2,2,2,5,0,0,1,1,1,0,1,0,127,46,24,0,6.71,0,0,46,1
44640310,5,4,2,4,2,2,2,4,2,2,2,5,0,0,1,1,1,0,0,0,29,2,0,0,0.49,0,2.6,1,2
44640310,5,4,2,4,2,2,2,4,2,2,2,5,0,0,1,1,1,0,0,0,29,2,0,0.49,0,2.6,0,1,2
44640315,3,5,2,5,2,5,4,4,2,2,2,5,0,1,1,1,0,1,0,1,76,26,8,0,3.8,0,13.4,25.5,1
44640315,3,5,2,5,2,5,4,4,2,2,2,5,0,1,1,1,0,1,0,1,271,308,42,0,55.11,0,62,419,1
44640316,4,4,2,4,4,4,4,4,2,2,2,5,0,1,1,1,0,0,0,0,87,45,3,7.11,0,0,0,51,0
44640349,5,1,1,5,1,5,5,4,2,2,1,0,0,1,1,1,0,0,0,0,55,26,0,2.54,0,5,0,14.5,0
44640349,5,1,1,5,1,5,5,4,2,2,1,0,0,1,1,1,0,0,0,0,73,23,10,3.41,0,4.8,0,24,0
44640437,5,5,1,2,1,2,4,4,2,1,0,0,0,0,1,1,0,0,0,1,35,12,0,1.46,0,3.8,0,6.5,0
44640437,5,5,1,2,1,2,4,4,2,1,0,0,0,0,1,1,0,0,0,1,137,134,15,0,24.75,0,21.1,185,0
44640446,4,5,1,4,2,3,3,4,2,2,2,5,0,0,1,1,1,1,0,1,47,26,0,2.51,0,5,0,15,1
44640456,5,5,3,4,1,4,4,4,2,1,0,0,0,0,1,1,0,0,0,1,79,40,2,0,6.08,0,7,44,0
44640456,5,5,3,4,1,4,4,4,2,1,0,0,0,0,1,1,0,0,0,1,123,84,26,0,16.77,0,21.8,128,0
44640461,1,3,4,2,4,5,2,3,0,0,0,0,0,0,1,0,1,0,0,0,150,46,24,6.91,0,22,0,50,1
44640462,3,5,3,5,3,4,2,4,1,0,0,0,0,1,1,1,0,0,1,0,240,121,56,0,24.53,0,0,187,0
44640508,2,2,3,2,4,3,5,4,1,0,0,0,0,0,1,1,0,1,0,1,253,80,16,0,10.56,0,28.2,74.5,1
44640515,5,5,2,5,2,3,3,4,2,2,2,5,0,1,1,1,1,1,0,1,63,25,9,0,2.48,0,5,15,1
44640516,5,5,1,5,4,5,3,4,2,2,2,5,0,1,1,1,0,1,0,0,137,42,12,6.53,0,10.3,0,46,0
44640637,1,3,2,5,5,5,6,4,2,1,0,0,0,0,0,0,0,0,0,1,91,46,25,8.3,0,19.4,0,63,1
44640655,3,4,2,5,3,2,5,4,2,2,2,5,0,0,0,0,1,1,0,1,358,178,51,0,30.74,0,43.1,223,1
44670012,2,4,6,4,4,4,4,4,2,1,0,0,0,1,1,1,1,0,0,0,265,78,72,0,10.06,0,33.8,73,1
44670067,5,5,2,4,2,2,5,4,2,2,1,0,0,0,1,1,0,0,0,0,27,12,0,0,1.4,0,2.2,7.5,1
44670080,5,5,1,2,2,5,2,4,2,2,1,0,0,0,1,1,1,0,0,0,91,46,10,0,5.06,0,0,32,0
44670208,5,5,2,3,3,3,4,4,2,1,0,0,0,0,1,1,1,1,0,1,122,31,0,3.15,0,6.8,0,18.5,0
44670291,1,4,2,4,4,3,3,4,2,1,0,0,0,1,1,1,0,1,0,0,209,54,14,0,7.08,0,24.4,50.5,1
44670292,2,2,3,5,3,4,4,4,2,2,1,0,0,1,1,1,1,0,0,0,181,46,27,4.61,0,12.4,0,32,1
44670347,1,3,2,3,4,4,6,4,1,0,0,0,0,0,0,1,1,0,0,0,181,66,33,0,9.74,0,23.9,70,1
44670377,4,3,1,4,2,1,5,4,2,1,0,0,0,0,1,0,0,0,0,0,80,46,2,4.77,0,8.4,0,32,0
44670378,5,4,4,5,2,4,4,4,2,1,0,0,0,0,1,0,1,0,1,0,130,70,9,9.5,0,0,0,65,0
44670387,3,3,4,5,4,3,5,4,2,1,0,0,0,1,1,0,0,0,0,0,38,22,0,2.39,0,4.2,0,16,1
44670437,3,4,3,5,3,4,4,4,2,1,0,0,0,0,1,0,0,0,0,0,42,22,1,2.46,0,4.6,0,16,0
44670441,5,4,1,2,2,2,4,3,0,0,0,0,0,0,1,1,0,1,0,0,64,36,1,5.07,0,6.45,0,36,0
44670441,5,4,1,2,2,2,4,3,0,0,0,0,0,0,1,1,0,1,0,0,15,8,0,0,0.85,0,2.2,5.5,0
44670522,2,2,3,4,3,3,2,4,2,2,2,5,0,1,0,1,1,0,0,0,25,6,0,0.59,0,2.2,0,4,1
44690050,1,2,3,3,5,4,4,2,0,0,0,0,0,1,1,1,1,1,0,0,44,24,0,2.38,0,10.6,0,16,1
44690050,1,2,3,3,5,4,4,2,0,0,0,0,0,1,1,1,1,1,0,0,29,10,0,0,1.18,0,8,8,1
44690111,4,2,2,2,4,4,4,3,0,0,0,0,1,0,1,1,1,0,0,0,111,94,0,0,12.64,0,18,65.5,0
44690159,3,3,4,2,4,4,3,4,2,1,0,0,0,1,1,1,1,1,0,0,143,75,30,0,13.36,0,21,100,1
44690160,4,3,3,2,3,2,4,4,2,1,0,0,0,1,1,1,0,1,0,0,18,1,0,0,0.23,0,2.2,0.7,2
44690303,1,2,6,4,3,5,5,4,1,0,0,0,1,1,0,1,1,0,0,0,61,20,0,0,2.12,0,5.3,14.5,0
44690327,2,2,2,3,4,3,2,4,2,2,2,5,1,1,1,1,1,0,0,0,115,57,3,0,6.19,0,13.65,39.5,1
44692020,2,6,6,4,3,4,4,4,1,0,0,0,0,0,1,0,0,1,0,0,142,34,32,3.5,0,28.8,0,24,1
47120013,4,5,2,1,3,5,1,4,1,0,0,0,0,1,1,1,1,0,0,0,93,1,0,0,0.2,0,2.2,0.7,2
47120030,1,2,4,5,5,6,5,4,2,2,1,0,0,1,0,1,0,0,0,0,85,25,6,3.87,0,23,0,28,1
47120030,1,2,4,5,5,6,5,4,2,2,1,0,0,1,0,1,0,0,0,0,108,44,16,0,6.38,0,21.8,46,1
47120261,5,4,1,2,6,4,6,4,2,2,1,0,0,0,1,1,0,0,1,1,254,84,41,14.66,0,0,0,109,0
47120321,5,4,2,2,2,1,3,4,2,2,2,5,0,1,1,1,1,0,1,0,94,55,8,0,7.31,0,0,54.2,1
47120322,1,4,2,2,2,4,4,4,2,2,2,5,0,1,1,1,0,0,0,0,53,27,6,3.8,0,5.1,0,27,1
47120322,1,4,2,2,2,4,4,4,2,2,2,5,0,1,1,1,0,0,0,0,7,7,0,0,0,0,2.2,0.7,2
47120343,1,1,3,4,2,3,3,4,2,2,1,0,0,1,1,1,1,1,0,0,525,219,55,32.23,0,64.6,0,234.5,1
47120376,3,4,3,5,4,2,2,4,2,2,2,5,0,1,1,1,0,0,0,0,449,98,150,0,15.29,0,21.2,112.5,1
47120437,4,2,2,5,3,3,4,3,0,0,0,0,0,0,1,0,0,0,1,0,105,33,20,5.37,0,0,0,40.5,0
47120489,2,3,3,5,4,4,3,4,2,2,1,0,0,1,1,1,0,0,0,0,107,22,17,0,2.36,0,8.4,15.5,1
47120489,2,3,3,5,4,4,3,4,2,2,1,0,0,1,1,1,0,0,0,0,27,6,0,0,0.8,0,5.6,6,1
47120490,3,3,3,4,3,4,3,4,2,2,1,0,0,1,1,1,1,0,0,0,181,52,13,0,6.88,0,15.8,51.5,1
47120549,3,4,2,5,2,3,4,4,2,2,1,0,0,1,1,1,0,0,0,0,201,40,28,0,4.92,0,7.5,33.5,1
47120587,4,4,2,4,2,2,4,4,2,1,0,0,0,0,1,0,1,1,0,1,147,52,14,0,7.57,0,11.6,55,0
47120603,2,3,3,3,3,3,4,4,1,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,1.18,0,0,1.1,1
47120604,2,3,3,3,3,3,4,4,1,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0.3,0,0,1.3,1
47120643,1,4,1,4,3,3,2,4,1,0,0,0,0,1,1,1,1,0,0,0,69,16,0,0,1.68,0,7.6,12,1
47120643,1,4,1,4,3,3,2,4,1,0,0,0,0,1,1,1,1,0,0,0,69,16,0,1.69,0,7.6,0,12,1
47120644,1,4,2,5,3,2,3,4,1,0,0,0,0,1,1,1,0,0,0,0,65,14,0,0,1.49,0,7.6,9,1
47120644,1,4,2,5,3,2,3,4,1,0,0,0,0,1,1,1,0,0,0,0,65,271,0,0,58.91,0,7.6,443,1
47120644,1,4,2,5,3,2,3,4,1,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,0.34,0,0,1.4,1
47120762,2,2,3,4,3,4,2,4,2,1,0,0,1,0,1,0,0,0,0,0,95,35,20,0,6.2,0,2.8,48,1
47120763,2,2,3,3,3,4,2,4,2,1,0,0,0,0,1,0,1,0,0,0,98,44,14,0,7.72,0,25,59,1
47120768,1,3,3,5,4,5,4,4,2,1,0,0,1,1,1,1,1,0,0,0,2,2,0,0,0.39,0,0,1.7,1
47120775,4,3,2,4,4,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,153,62,16,0,7.75,0,13,53.5,1
47120849,1,1,3,3,2,4,3,4,1,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0.16,0,0,0,0.5,2
47120849,1,1,3,3,2,4,3,4,1,0,0,0,0,0,1,1,0,1,0,0,80,25,6,0,3.88,0,7.6,28,1
47120849,1,1,3,3,2,4,3,4,1,0,0,0,0,0,1,1,0,1,0,0,27,5,0,0,0.56,0,2.8,3,1
47120871,1,4,3,2,2,4,4,4,1,0,0,0,0,1,1,1,1,1,1,0,185,51,24,5.75,0,0,0,42,0
47120872,1,4,3,2,2,4,4,4,1,0,0,0,0,1,1,1,1,1,1,0,106,51,12,7.14,0,0,0,51,0
47120923,5,5,1,2,2,5,3,4,2,1,0,0,0,0,0,0,0,0,0,1,115,24,52,0,2.48,0,2.8,17,1
47120924,5,5,1,2,2,5,3,4,2,1,0,0,0,0,0,0,0,0,0,1,115,24,50,0,2.48,0,2.8,17,2
47120924,5,5,1,2,2,5,3,4,2,1,0,0,0,0,0,0,0,0,0,1,92,24,29,2.48,0,2.8,0,17,1
47120924,5,5,1,2,2,5,3,4,2,1,0,0,0,0,0,0,0,0,0,1,489,49,392,0,7.48,0,9.6,55,1
47120931,2,2,2,4,2,2,2,4,2,1,0,0,0,1,1,1,1,1,0,0,144,34,36,4.66,0,2.8,0,34,1
47120931,2,2,2,4,2,2,2,4,2,1,0,0,0,1,1,1,1,1,0,0,130,53,17,7.42,0,5.1,0,53,1
47120932,3,2,2,4,2,2,2,4,2,1,0,0,0,1,1,1,1,1,0,0,160,34,30,4.66,0,2.8,0,34,1
47120939,3,4,1,2,3,3,4,4,2,2,1,0,0,0,1,1,1,1,0,0,59,10,0,0,1,0,2.8,7,1
47121036,2,2,4,2,2,2,4,4,2,1,0,0,0,1,1,1,0,1,0,0,2,3,0,0.36,0,0,0,1.4,2
47121039,4,4,1,2,6,3,4,4,1,0,0,0,0,0,1,1,0,1,0,0,260,113,47,0,17.6,0,28.15,123.5,0
47121116,1,2,4,2,3,2,2,4,1,0,0,0,0,1,1,1,1,1,0,0,43,10,0,1.07,0,2.8,0,6,1
47130034,5,4,1,1,1,4,1,4,2,2,1,0,0,0,1,1,1,0,1,0,222,105,26,15.59,0,0,0,114.7,0
47130065,5,5,2,2,2,2,4,4,2,2,1,0,0,0,1,1,0,1,0,0,117,29,39,3.01,0,3.8,0,22,1
47130066,5,4,5,2,3,4,3,4,2,2,1,0,0,0,1,1,1,1,0,1,54,22,0,2.44,0,2.2,0,18.5,1
47130066,5,4,5,2,3,4,3,4,2,2,1,0,0,0,1,1,1,1,0,1,82,28,22,0,3.51,0,3.8,26.4,1
47130281,3,2,3,4,3,4,3,4,2,2,1,0,0,1,1,1,0,1,0,0,30,8,0,0.89,0,2.2,0,5.5,1
47130281,3,2,3,4,3,4,3,4,2,2,1,0,0,1,1,1,0,1,0,0,70,27,9,0,3.31,0,5.1,25,1
47130286,1,1,5,5,3,4,6,4,1,0,0,0,0,0,0,1,1,0,0,0,15,1,0,0,0.16,0,2.2,0.4,1
47130332,6,6,3,5,5,6,5,4,2,1,0,0,1,1,1,1,1,1,1,1,208,92,45,0,15.75,0,0,119,0
47130345,1,1,3,4,2,5,4,4,2,1,0,0,0,1,1,0,0,0,0,0,89,42,7,5.43,0,5.1,0,40,1
47130345,1,1,3,4,2,5,4,4,2,1,0,0,0,1,1,0,0,0,0,0,85,20,0,0,2.12,0,2.8,14,1
47130387,2,2,4,4,4,4,1,3,0,0,0,0,1,0,0,1,1,0,0,0,381,202,91,0,41.5,0,105.2,320,0
47130387,2,2,4,4,4,4,1,3,0,0,0,0,1,0,0,1,1,0,0,0,65,29,23,4.28,0,7.6,0,32,0
47130407,6,6,3,4,4,4,3,4,2,1,0,0,0,0,1,1,0,0,0,0,23,9,0,0.99,0,3.8,0,6.5,0
47130442,4,3,2,4,4,1,4,4,2,1,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0.36,0,2.2,1.2,2
47130471,3,4,4,2,1,5,6,4,2,2,1,0,0,1,1,1,0,0,0,0,53,21,0,0,2.48,0,2.2,18.5,1
47130471,3,4,4,2,1,5,6,4,2,2,1,0,0,1,1,1,0,0,0,0,27,11,0,1.26,0,2.2,0,9.5,1
